"Var1","Freq","Survey","Country"
"1",0.0632107351007688,"AF2015DHS","Afghanistan"
"2",0.210233558427561,"AF2015DHS","Afghanistan"
"3",0.216015190584868,"AF2015DHS","Afghanistan"
"4",0.147405752696167,"AF2015DHS","Afghanistan"
"5",0.152580324624667,"AF2015DHS","Afghanistan"
"6",0.103822514059246,"AF2015DHS","Afghanistan"
"7",0.106731924506722,"AF2015DHS","Afghanistan"
"1",0.0152078999542948,"AL2017DHS","Albania"
"2",0.0846661199659038,"AL2017DHS","Albania"
"3",0.14494436281519,"AL2017DHS","Albania"
"4",0.167257696589759,"AL2017DHS","Albania"
"5",0.166947758334609,"AL2017DHS","Albania"
"6",0.198280399042026,"AL2017DHS","Albania"
"7",0.222695763298217,"AL2017DHS","Albania"
"1",0.0219081689858532,"AL2008DHS","Albania"
"2",0.0715129232172288,"AL2008DHS","Albania"
"3",0.119725503620645,"AL2008DHS","Albania"
"4",0.153104671592665,"AL2008DHS","Albania"
"5",0.204302139721528,"AL2008DHS","Albania"
"6",0.230972890479153,"AL2008DHS","Albania"
"7",0.198473702382926,"AL2008DHS","Albania"
"1",0.0785672304596112,"AO2015DHS","Angola"
"2",0.198755392916212,"AO2015DHS","Angola"
"3",0.215984223440526,"AO2015DHS","Angola"
"4",0.168753314290771,"AO2015DHS","Angola"
"5",0.145587731909109,"AO2015DHS","Angola"
"6",0.1172741056177,"AO2015DHS","Angola"
"7",0.0750780013660702,"AO2015DHS","Angola"
"1",0.00856325129173106,"AM2016DHS","Armenia"
"2",0.0937350793957221,"AM2016DHS","Armenia"
"3",0.195330684313229,"AM2016DHS","Armenia"
"4",0.211950709600483,"AM2016DHS","Armenia"
"5",0.182057677594044,"AM2016DHS","Armenia"
"6",0.164022453151885,"AM2016DHS","Armenia"
"7",0.144340144652907,"AM2016DHS","Armenia"
"1",0.0187325164441518,"AM2010DHS","Armenia"
"2",0.124114433762429,"AM2010DHS","Armenia"
"3",0.176846250338508,"AM2010DHS","Armenia"
"4",0.179166296334103,"AM2010DHS","Armenia"
"5",0.142467690293995,"AM2010DHS","Armenia"
"6",0.169101886427313,"AM2010DHS","Armenia"
"7",0.1895709263995,"AM2010DHS","Armenia"
"1",0.0192816744580389,"AM2005DHS","Armenia"
"2",0.124687400677366,"AM2005DHS","Armenia"
"3",0.171751244874507,"AM2005DHS","Armenia"
"4",0.148597681674729,"AM2005DHS","Armenia"
"5",0.148744519720875,"AM2005DHS","Armenia"
"6",0.203648851067781,"AM2005DHS","Armenia"
"7",0.183288627526704,"AM2005DHS","Armenia"
"1",0.0239290906004187,"AM2000DHS","Armenia"
"2",0.123902023048,"AM2000DHS","Armenia"
"3",0.151573645510582,"AM2000DHS","Armenia"
"4",0.160107056711898,"AM2000DHS","Armenia"
"5",0.197792961489938,"AM2000DHS","Armenia"
"6",0.187476329329496,"AM2000DHS","Armenia"
"7",0.155218893309666,"AM2000DHS","Armenia"
"1",0.0286981371456155,"AZ2006DHS","Azerbaijan"
"2",0.132299933181673,"AZ2006DHS","Azerbaijan"
"3",0.152995051948384,"AZ2006DHS","Azerbaijan"
"4",0.157365256833497,"AZ2006DHS","Azerbaijan"
"5",0.175640719402411,"AZ2006DHS","Azerbaijan"
"6",0.207121002436978,"AZ2006DHS","Azerbaijan"
"7",0.145879899051441,"AZ2006DHS","Azerbaijan"
"1",0.105681805245383,"BD2017DHS","Bangladesh"
"2",0.180929732036963,"BD2017DHS","Bangladesh"
"3",0.181449290934802,"BD2017DHS","Bangladesh"
"4",0.174256640970437,"BD2017DHS","Bangladesh"
"5",0.142171974626649,"BD2017DHS","Bangladesh"
"6",0.111065986512416,"BD2017DHS","Bangladesh"
"7",0.104444569673351,"BD2017DHS","Bangladesh"
"1",0.117687640878293,"BD2014DHS","Bangladesh"
"2",0.187816715396298,"BD2014DHS","Bangladesh"
"3",0.192760516095662,"BD2014DHS","Bangladesh"
"4",0.173150207352999,"BD2014DHS","Bangladesh"
"5",0.127722109255793,"BD2014DHS","Bangladesh"
"6",0.111148447925708,"BD2014DHS","Bangladesh"
"7",0.0897143630952471,"BD2014DHS","Bangladesh"
"1",0.115732280798392,"BD2011DHS","Bangladesh"
"2",0.20416361047008,"BD2011DHS","Bangladesh"
"3",0.196105221734577,"BD2011DHS","Bangladesh"
"4",0.152231016102579,"BD2011DHS","Bangladesh"
"5",0.125081924042556,"BD2011DHS","Bangladesh"
"6",0.116460748708617,"BD2011DHS","Bangladesh"
"7",0.0902251981431989,"BD2011DHS","Bangladesh"
"1",0.135049909830331,"BD2007DHS","Bangladesh"
"2",0.205430805528639,"BD2007DHS","Bangladesh"
"3",0.182367012735387,"BD2007DHS","Bangladesh"
"4",0.152150545451478,"BD2007DHS","Bangladesh"
"5",0.140986376487014,"BD2007DHS","Bangladesh"
"6",0.102062132765919,"BD2007DHS","Bangladesh"
"7",0.0819532172012325,"BD2007DHS","Bangladesh"
"1",0.147176125646252,"BD2004DHS","Bangladesh"
"2",0.203277797120398,"BD2004DHS","Bangladesh"
"3",0.185399570050209,"BD2004DHS","Bangladesh"
"4",0.161230677587487,"BD2004DHS","Bangladesh"
"5",0.125417353313295,"BD2004DHS","Bangladesh"
"6",0.0941025668071407,"BD2004DHS","Bangladesh"
"7",0.0833959094752181,"BD2004DHS","Bangladesh"
"1",0.153905318496354,"BD2000DHS","Bangladesh"
"2",0.193507214480299,"BD2000DHS","Bangladesh"
"3",0.196898227394879,"BD2000DHS","Bangladesh"
"4",0.159605139087685,"BD2000DHS","Bangladesh"
"5",0.123072893760312,"BD2000DHS","Bangladesh"
"6",0.099406363691435,"BD2000DHS","Bangladesh"
"7",0.073604843089037,"BD2000DHS","Bangladesh"
"1",0.150667247857591,"BD1997DHS","Bangladesh"
"2",0.199244663028089,"BD1997DHS","Bangladesh"
"3",0.218196584248087,"BD1997DHS","Bangladesh"
"4",0.156085684673904,"BD1997DHS","Bangladesh"
"5",0.124112768275285,"BD1997DHS","Bangladesh"
"6",0.0891149390854754,"BD1997DHS","Bangladesh"
"7",0.0625781128315679,"BD1997DHS","Bangladesh"
"1",0.138482594140078,"BD1994DHS","Bangladesh"
"2",0.222222921064724,"BD1994DHS","Bangladesh"
"3",0.216129611672008,"BD1994DHS","Bangladesh"
"4",0.15304344180444,"BD1994DHS","Bangladesh"
"5",0.122116608126739,"BD1994DHS","Bangladesh"
"6",0.0868187135879862,"BD1994DHS","Bangladesh"
"7",0.0611861096040257,"BD1994DHS","Bangladesh"
"1",0.0553378066187117,"BJ2017DHS","Benin"
"2",0.176051749059906,"BJ2017DHS","Benin"
"3",0.237959956398541,"BJ2017DHS","Benin"
"4",0.18220545515112,"BJ2017DHS","Benin"
"5",0.152711807943223,"BJ2017DHS","Benin"
"6",0.104426643638788,"BJ2017DHS","Benin"
"7",0.0913065811897103,"BJ2017DHS","Benin"
"1",0.0342244227430001,"BJ2012DHS","Benin"
"2",0.151848514844248,"BJ2012DHS","Benin"
"3",0.240970687734465,"BJ2012DHS","Benin"
"4",0.209432465986634,"BJ2012DHS","Benin"
"5",0.168488804912829,"BJ2012DHS","Benin"
"6",0.117634772505859,"BJ2012DHS","Benin"
"7",0.0774003312729654,"BJ2012DHS","Benin"
"1",0.0497666233030468,"BJ2006DHS","Benin"
"2",0.165535160805423,"BJ2006DHS","Benin"
"3",0.248929574896755,"BJ2006DHS","Benin"
"4",0.197102383578667,"BJ2006DHS","Benin"
"5",0.147201151438586,"BJ2006DHS","Benin"
"6",0.105202566053478,"BJ2006DHS","Benin"
"7",0.0862625399240447,"BJ2006DHS","Benin"
"1",0.0629461695431625,"BJ2001DHS","Benin"
"2",0.190113299972388,"BJ2001DHS","Benin"
"3",0.234315942039558,"BJ2001DHS","Benin"
"4",0.173459461015308,"BJ2001DHS","Benin"
"5",0.153365549931292,"BJ2001DHS","Benin"
"6",0.104703281130116,"BJ2001DHS","Benin"
"7",0.0810962963681749,"BJ2001DHS","Benin"
"1",0.0733347761411064,"BJ1996DHS","Benin"
"2",0.187195079140086,"BJ1996DHS","Benin"
"3",0.208342187708607,"BJ1996DHS","Benin"
"4",0.170556056993617,"BJ1996DHS","Benin"
"5",0.152453435777256,"BJ1996DHS","Benin"
"6",0.114466788648807,"BJ1996DHS","Benin"
"7",0.0936516755905212,"BJ1996DHS","Benin"
"1",0.0464540650364218,"BO2008DHS","Bolivia"
"2",0.124295119527708,"BO2008DHS","Bolivia"
"3",0.196091452062986,"BO2008DHS","Bolivia"
"4",0.18849541933391,"BO2008DHS","Bolivia"
"5",0.176876660715455,"BO2008DHS","Bolivia"
"6",0.143637489148465,"BO2008DHS","Bolivia"
"7",0.124149794175054,"BO2008DHS","Bolivia"
"1",0.0403554303160742,"BO2003DHS","Bolivia"
"2",0.153681829646138,"BO2003DHS","Bolivia"
"3",0.184484854399524,"BO2003DHS","Bolivia"
"4",0.192303917533116,"BO2003DHS","Bolivia"
"5",0.171990909329986,"BO2003DHS","Bolivia"
"6",0.145290235349498,"BO2003DHS","Bolivia"
"7",0.111892823425663,"BO2003DHS","Bolivia"
"1",0.0395289996496767,"BO1998DHS","Bolivia"
"2",0.144592555391307,"BO1998DHS","Bolivia"
"3",0.188768571032705,"BO1998DHS","Bolivia"
"4",0.186726847119386,"BO1998DHS","Bolivia"
"5",0.190766156791686,"BO1998DHS","Bolivia"
"6",0.13739931813589,"BO1998DHS","Bolivia"
"7",0.11221755187935,"BO1998DHS","Bolivia"
"1",0.048836333457365,"BO1994DHS","Bolivia"
"2",0.153827248863881,"BO1994DHS","Bolivia"
"3",0.193763236483723,"BO1994DHS","Bolivia"
"4",0.201498769503798,"BO1994DHS","Bolivia"
"5",0.168900812709217,"BO1994DHS","Bolivia"
"6",0.132223317476494,"BO1994DHS","Bolivia"
"7",0.100950281505521,"BO1994DHS","Bolivia"
"1",0.0424009737574348,"BO1989DHS","Bolivia"
"2",0.142512498855571,"BO1989DHS","Bolivia"
"3",0.203372320520379,"BO1989DHS","Bolivia"
"4",0.192668204132267,"BO1989DHS","Bolivia"
"5",0.186643712452262,"BO1989DHS","Bolivia"
"6",0.12517872001912,"BO1989DHS","Bolivia"
"7",0.107223570262965,"BO1989DHS","Bolivia"
"1",0.0447574069034488,"BR1996DHS","Brazil"
"2",0.115045681443594,"BR1996DHS","Brazil"
"3",0.180053252321985,"BR1996DHS","Brazil"
"4",0.203750357786483,"BR1996DHS","Brazil"
"5",0.183826280330048,"BR1996DHS","Brazil"
"6",0.151666050661984,"BR1996DHS","Brazil"
"7",0.120900970552457,"BR1996DHS","Brazil"
"1",0.0599340202710149,"BR1991DHS","Brazil"
"2",0.144032671977716,"BR1991DHS","Brazil"
"3",0.18848649714127,"BR1991DHS","Brazil"
"4",0.168462551887021,"BR1991DHS","Brazil"
"5",0.177128650657189,"BR1991DHS","Brazil"
"6",0.147558472750208,"BR1991DHS","Brazil"
"7",0.114397135315581,"BR1991DHS","Brazil"
"1",0.0496842204697113,"BR1986DHS","Brazil"
"2",0.171482538832401,"BR1986DHS","Brazil"
"3",0.21636089115184,"BR1986DHS","Brazil"
"4",0.221277517393153,"BR1986DHS","Brazil"
"5",0.186468852621967,"BR1986DHS","Brazil"
"6",0.154725979530929,"BR1986DHS","Brazil"
"1",0.0768747130401369,"BF2010DHS","Burkina Faso"
"2",0.198019778351662,"BF2010DHS","Burkina Faso"
"3",0.204463532493361,"BF2010DHS","Burkina Faso"
"4",0.180876380736994,"BF2010DHS","Burkina Faso"
"5",0.13985440803725,"BF2010DHS","Burkina Faso"
"6",0.113918723372613,"BF2010DHS","Burkina Faso"
"7",0.0859924639679839,"BF2010DHS","Burkina Faso"
"1",0.0909097192284803,"BF2003DHS","Burkina Faso"
"2",0.192752865826979,"BF2003DHS","Burkina Faso"
"3",0.20185983451102,"BF2003DHS","Burkina Faso"
"4",0.156349917697031,"BF2003DHS","Burkina Faso"
"5",0.147818608467593,"BF2003DHS","Burkina Faso"
"6",0.113892403142571,"BF2003DHS","Burkina Faso"
"7",0.0964166511263264,"BF2003DHS","Burkina Faso"
"1",0.0942508143033359,"BF1999DHS","Burkina Faso"
"2",0.197410316430656,"BF1999DHS","Burkina Faso"
"3",0.19636744527754,"BF1999DHS","Burkina Faso"
"4",0.158960092749062,"BF1999DHS","Burkina Faso"
"5",0.15486467385967,"BF1999DHS","Burkina Faso"
"6",0.110731684942958,"BF1999DHS","Burkina Faso"
"7",0.0874149724367786,"BF1999DHS","Burkina Faso"
"1",0.113876849334594,"BF1993DHS","Burkina Faso"
"2",0.205254896964384,"BF1993DHS","Burkina Faso"
"3",0.209387470179721,"BF1993DHS","Burkina Faso"
"4",0.170110575038391,"BF1993DHS","Burkina Faso"
"5",0.13780811242707,"BF1993DHS","Burkina Faso"
"6",0.0933773309109867,"BF1993DHS","Burkina Faso"
"7",0.070184765144854,"BF1993DHS","Burkina Faso"
"1",0.0231639507792162,"BU2016DHS","Burundi"
"2",0.155899374906837,"BU2016DHS","Burundi"
"3",0.230756560459492,"BU2016DHS","Burundi"
"4",0.212106280774421,"BU2016DHS","Burundi"
"5",0.167515769897564,"BU2016DHS","Burundi"
"6",0.121174393312261,"BU2016DHS","Burundi"
"7",0.0893836698702092,"BU2016DHS","Burundi"
"1",0.0371682702231893,"BU2010DHS","Burundi"
"2",0.203963516912263,"BU2010DHS","Burundi"
"3",0.233516553019164,"BU2010DHS","Burundi"
"4",0.16500782797573,"BU2010DHS","Burundi"
"5",0.163835390664697,"BU2010DHS","Burundi"
"6",0.104239659997334,"BU2010DHS","Burundi"
"7",0.0922687812076215,"BU2010DHS","Burundi"
"1",0.0162519479704436,"BU1987DHS","Burundi"
"2",0.181157563492573,"BU1987DHS","Burundi"
"3",0.258787317737081,"BU1987DHS","Burundi"
"4",0.210750014870003,"BU1987DHS","Burundi"
"5",0.160597752592181,"BU1987DHS","Burundi"
"6",0.085501532195782,"BU1987DHS","Burundi"
"7",0.0869538711419366,"BU1987DHS","Burundi"
"1",0.0378578416264723,"KH2014DHS","Cambodia"
"2",0.154037052677488,"KH2014DHS","Cambodia"
"3",0.189006536023337,"KH2014DHS","Cambodia"
"4",0.220653915170239,"KH2014DHS","Cambodia"
"5",0.13222003071727,"KH2014DHS","Cambodia"
"6",0.140597443569893,"KH2014DHS","Cambodia"
"7",0.1256271802153,"KH2014DHS","Cambodia"
"1",0.0328509021165246,"KH2010DHS","Cambodia"
"2",0.144443383409692,"KH2010DHS","Cambodia"
"3",0.221227779269365,"KH2010DHS","Cambodia"
"4",0.155734100775159,"KH2010DHS","Cambodia"
"5",0.150255352907608,"KH2010DHS","Cambodia"
"6",0.160093052460609,"KH2010DHS","Cambodia"
"7",0.135395429061042,"KH2010DHS","Cambodia"
"1",0.0360300927061063,"KH2005DHS","Cambodia"
"2",0.165666114795904,"KH2005DHS","Cambodia"
"3",0.155384047138039,"KH2005DHS","Cambodia"
"4",0.171443371755524,"KH2005DHS","Cambodia"
"5",0.180997038404928,"KH2005DHS","Cambodia"
"6",0.1638145594281,"KH2005DHS","Cambodia"
"7",0.126664775771397,"KH2005DHS","Cambodia"
"1",0.0482865195717242,"KH2000DHS","Cambodia"
"2",0.111242078095946,"KH2000DHS","Cambodia"
"3",0.177723627565917,"KH2000DHS","Cambodia"
"4",0.19808713416023,"KH2000DHS","Cambodia"
"5",0.194467614474759,"KH2000DHS","Cambodia"
"6",0.157347494034477,"KH2000DHS","Cambodia"
"7",0.112845532096947,"KH2000DHS","Cambodia"
"1",0.0794914757832265,"CM2018DHS","Cameroon"
"2",0.159646538171541,"CM2018DHS","Cameroon"
"3",0.225382888427547,"CM2018DHS","Cameroon"
"4",0.196886475467947,"CM2018DHS","Cameroon"
"5",0.150852250968105,"CM2018DHS","Cameroon"
"6",0.104148537378347,"CM2018DHS","Cameroon"
"7",0.0835918338032874,"CM2018DHS","Cameroon"
"1",0.0886211174387926,"CM2011DHS","Cameroon"
"2",0.19761045954592,"CM2011DHS","Cameroon"
"3",0.216666539807151,"CM2011DHS","Cameroon"
"4",0.165129032232194,"CM2011DHS","Cameroon"
"5",0.14229054473073,"CM2011DHS","Cameroon"
"6",0.101896129250466,"CM2011DHS","Cameroon"
"7",0.0877861769947466,"CM2011DHS","Cameroon"
"1",0.115584861998948,"CM2004DHS","Cameroon"
"2",0.218129797781384,"CM2004DHS","Cameroon"
"3",0.202095100325446,"CM2004DHS","Cameroon"
"4",0.160309380789412,"CM2004DHS","Cameroon"
"5",0.129623370462259,"CM2004DHS","Cameroon"
"6",0.0964229275284362,"CM2004DHS","Cameroon"
"7",0.0778345611141158,"CM2004DHS","Cameroon"
"1",0.117005904535679,"CM1998DHS","Cameroon"
"2",0.202899680231554,"CM1998DHS","Cameroon"
"3",0.200461204307721,"CM1998DHS","Cameroon"
"4",0.15854624610089,"CM1998DHS","Cameroon"
"5",0.139961124125735,"CM1998DHS","Cameroon"
"6",0.106181754816916,"CM1998DHS","Cameroon"
"7",0.074944085881506,"CM1998DHS","Cameroon"
"1",0.131529596256648,"CM1991DHS","Cameroon"
"2",0.208140148403472,"CM1991DHS","Cameroon"
"3",0.187506778448535,"CM1991DHS","Cameroon"
"4",0.169983093928248,"CM1991DHS","Cameroon"
"5",0.133605204126306,"CM1991DHS","Cameroon"
"6",0.0979346148084114,"CM1991DHS","Cameroon"
"7",0.0713005640283793,"CM1991DHS","Cameroon"
"1",0.123095621133055,"CF1994DHS","Central African Republic"
"2",0.205888880875016,"CF1994DHS","Central African Republic"
"3",0.203691691420566,"CF1994DHS","Central African Republic"
"4",0.168876380959636,"CF1994DHS","Central African Republic"
"5",0.135650238824025,"CF1994DHS","Central African Republic"
"6",0.0848177779366941,"CF1994DHS","Central African Republic"
"7",0.0779794088510077,"CF1994DHS","Central African Republic"
"1",0.113503078181831,"TD2014DHS","Chad"
"2",0.180077579534599,"TD2014DHS","Chad"
"3",0.222493214085509,"TD2014DHS","Chad"
"4",0.172434646692128,"TD2014DHS","Chad"
"5",0.137301214966282,"TD2014DHS","Chad"
"6",0.0963196683298413,"TD2014DHS","Chad"
"7",0.0778705982098087,"TD2014DHS","Chad"
"1",0.122537651790247,"TD2004DHS","Chad"
"2",0.194519556758941,"TD2004DHS","Chad"
"3",0.225428838751107,"TD2004DHS","Chad"
"4",0.152646050901832,"TD2004DHS","Chad"
"5",0.128338942022868,"TD2004DHS","Chad"
"6",0.0950664640645285,"TD2004DHS","Chad"
"7",0.0814624957104758,"TD2004DHS","Chad"
"1",0.137321135750026,"TD1997DHS","Chad"
"2",0.204046610983586,"TD1997DHS","Chad"
"3",0.214207656055794,"TD1997DHS","Chad"
"4",0.152548937023456,"TD1997DHS","Chad"
"5",0.134017578516799,"TD1997DHS","Chad"
"6",0.0858941986542732,"TD1997DHS","Chad"
"7",0.0719638830160653,"TD1997DHS","Chad"
"1",0.0422818752862024,"CO2015DHS","Colombia"
"2",0.131382066645526,"CO2015DHS","Colombia"
"3",0.179323654825479,"CO2015DHS","Colombia"
"4",0.179416043878196,"CO2015DHS","Colombia"
"5",0.168415265436209,"CO2015DHS","Colombia"
"6",0.150927291360727,"CO2015DHS","Colombia"
"7",0.14825380256766,"CO2015DHS","Colombia"
"1",0.0475830834922602,"CO2010DHS","Colombia"
"2",0.122188584565953,"CO2010DHS","Colombia"
"3",0.168158157690202,"CO2010DHS","Colombia"
"4",0.174818153392733,"CO2010DHS","Colombia"
"5",0.168838031183144,"CO2010DHS","Colombia"
"6",0.169417791001636,"CO2010DHS","Colombia"
"7",0.148996198674072,"CO2010DHS","Colombia"
"1",0.047252425473149,"CO2005DHS","Colombia"
"2",0.138375745334256,"CO2005DHS","Colombia"
"3",0.169404419452564,"CO2005DHS","Colombia"
"4",0.17230053634483,"CO2005DHS","Colombia"
"5",0.176473439965757,"CO2005DHS","Colombia"
"6",0.155692587506,"CO2005DHS","Colombia"
"7",0.140500845923443,"CO2005DHS","Colombia"
"1",0.0548040748049701,"CO2000DHS","Colombia"
"2",0.137207187676251,"CO2000DHS","Colombia"
"3",0.174961797022166,"CO2000DHS","Colombia"
"4",0.184443655342588,"CO2000DHS","Colombia"
"5",0.183397673731856,"CO2000DHS","Colombia"
"6",0.149489903921405,"CO2000DHS","Colombia"
"7",0.115695707500764,"CO2000DHS","Colombia"
"1",0.0480117841362554,"CO1995DHS","Colombia"
"2",0.154445348139063,"CO1995DHS","Colombia"
"3",0.19733039017955,"CO1995DHS","Colombia"
"4",0.189176948002531,"CO1995DHS","Colombia"
"5",0.162842290888212,"CO1995DHS","Colombia"
"6",0.143397556714953,"CO1995DHS","Colombia"
"7",0.104795681939436,"CO1995DHS","Colombia"
"1",0.0441007399566144,"CO1990DHS","Colombia"
"2",0.166203851721697,"CO1990DHS","Colombia"
"3",0.212583023743196,"CO1990DHS","Colombia"
"4",0.187541502398124,"CO1990DHS","Colombia"
"5",0.159987830446813,"CO1990DHS","Colombia"
"6",0.125380861552189,"CO1990DHS","Colombia"
"7",0.104202190181366,"CO1990DHS","Colombia"
"1",0.0520193678564958,"CO1986DHS","Colombia"
"2",0.176042463768359,"CO1986DHS","Colombia"
"3",0.214425709375297,"CO1986DHS","Colombia"
"4",0.191326167578651,"CO1986DHS","Colombia"
"5",0.160204460922551,"CO1986DHS","Colombia"
"6",0.106755950670532,"CO1986DHS","Colombia"
"7",0.0992258798281144,"CO1986DHS","Colombia"
"1",0.0662370365230077,"KM2012DHS","Comoros"
"2",0.161202309382866,"KM2012DHS","Comoros"
"3",0.207430308206041,"KM2012DHS","Comoros"
"4",0.195290139276861,"KM2012DHS","Comoros"
"5",0.173785524080796,"KM2012DHS","Comoros"
"6",0.11967776668706,"KM2012DHS","Comoros"
"7",0.0763769158433687,"KM2012DHS","Comoros"
"1",0.0526315789473684,"KM1996DHS","Comoros"
"2",0.153610771113831,"KM1996DHS","Comoros"
"3",0.19828641370869,"KM1996DHS","Comoros"
"4",0.182986536107711,"KM1996DHS","Comoros"
"5",0.196450428396573,"KM1996DHS","Comoros"
"6",0.111383108935129,"KM1996DHS","Comoros"
"7",0.104651162790698,"KM1996DHS","Comoros"
"1",0.0656014593658967,"CG2011DHS","Congo"
"2",0.172157101141327,"CG2011DHS","Congo"
"3",0.228020739589842,"CG2011DHS","Congo"
"4",0.184870889679396,"CG2011DHS","Congo"
"5",0.167355244208707,"CG2011DHS","Congo"
"6",0.100662747784632,"CG2011DHS","Congo"
"7",0.0813318182301979,"CG2011DHS","Congo"
"1",0.0646084139112811,"CG2005DHS","Congo"
"2",0.209974217105879,"CG2005DHS","Congo"
"3",0.213107273782843,"CG2005DHS","Congo"
"4",0.184968089328013,"CG2005DHS","Congo"
"5",0.152228403533536,"CG2005DHS","Congo"
"6",0.100207484788439,"CG2005DHS","Congo"
"7",0.0749061175500091,"CG2005DHS","Congo"
"1",0.0713716616918814,"CD2013DHS","Congo Democratic Republic"
"2",0.184439459931291,"CD2013DHS","Congo Democratic Republic"
"3",0.232882407352946,"CD2013DHS","Congo Democratic Republic"
"4",0.18242931837631,"CD2013DHS","Congo Democratic Republic"
"5",0.150450136687348,"CD2013DHS","Congo Democratic Republic"
"6",0.103533575946153,"CD2013DHS","Congo Democratic Republic"
"7",0.0748934400140712,"CD2013DHS","Congo Democratic Republic"
"1",0.0690006511896845,"CD2007DHS","Congo Democratic Republic"
"2",0.224049548827787,"CD2007DHS","Congo Democratic Republic"
"3",0.200825854598008,"CD2007DHS","Congo Democratic Republic"
"4",0.175134533369179,"CD2007DHS","Congo Democratic Republic"
"5",0.134648212123073,"CD2007DHS","Congo Democratic Republic"
"6",0.110791528542252,"CD2007DHS","Congo Democratic Republic"
"7",0.0855496713500166,"CD2007DHS","Congo Democratic Republic"
"1",0.0663327855428426,"CI2012DHS","Cote d'Ivoire"
"2",0.173350361264107,"CI2012DHS","Cote d'Ivoire"
"3",0.21955175540466,"CI2012DHS","Cote d'Ivoire"
"4",0.191964919208163,"CI2012DHS","Cote d'Ivoire"
"5",0.151633295308434,"CI2012DHS","Cote d'Ivoire"
"6",0.112764989709028,"CI2012DHS","Cote d'Ivoire"
"7",0.0844018935627651,"CI2012DHS","Cote d'Ivoire"
"1",0.099606346642229,"CI1998DHS","Cote d'Ivoire"
"2",0.187082572306826,"CI1998DHS","Cote d'Ivoire"
"3",0.197367430253798,"CI1998DHS","Cote d'Ivoire"
"4",0.181790723617099,"CI1998DHS","Cote d'Ivoire"
"5",0.155405011138133,"CI1998DHS","Cote d'Ivoire"
"6",0.101021111548861,"CI1998DHS","Cote d'Ivoire"
"7",0.0777268044930557,"CI1998DHS","Cote d'Ivoire"
"1",0.0981181738238293,"CI1994DHS","Cote d'Ivoire"
"2",0.191330400576533,"CI1994DHS","Cote d'Ivoire"
"3",0.223445419608085,"CI1994DHS","Cote d'Ivoire"
"4",0.188464769515982,"CI1994DHS","Cote d'Ivoire"
"5",0.128275910874619,"CI1994DHS","Cote d'Ivoire"
"6",0.0954089608211288,"CI1994DHS","Cote d'Ivoire"
"7",0.0749563647798239,"CI1994DHS","Cote d'Ivoire"
"1",0.073684913047733,"DR2013DHS","Dominican Republic"
"2",0.156016771815047,"DR2013DHS","Dominican Republic"
"3",0.166428207926415,"DR2013DHS","Dominican Republic"
"4",0.177361638690821,"DR2013DHS","Dominican Republic"
"5",0.157912490102621,"DR2013DHS","Dominican Republic"
"6",0.143115727958221,"DR2013DHS","Dominican Republic"
"7",0.125480250459142,"DR2013DHS","Dominican Republic"
"1",0.0681211089628859,"DR2007DHS","Dominican Republic"
"2",0.14001286449498,"DR2007DHS","Dominican Republic"
"3",0.167840762849613,"DR2007DHS","Dominican Republic"
"4",0.182367607226503,"DR2007DHS","Dominican Republic"
"5",0.175023736230722,"DR2007DHS","Dominican Republic"
"6",0.148587720031635,"DR2007DHS","Dominican Republic"
"7",0.118046200203662,"DR2007DHS","Dominican Republic"
"1",0.0726796908676949,"DR2002DHS","Dominican Republic"
"2",0.154201595222369,"DR2002DHS","Dominican Republic"
"3",0.178333824096682,"DR2002DHS","Dominican Republic"
"4",0.182382736233543,"DR2002DHS","Dominican Republic"
"5",0.172106413630582,"DR2002DHS","Dominican Republic"
"6",0.130863459416296,"DR2002DHS","Dominican Republic"
"7",0.109432280532834,"DR2002DHS","Dominican Republic"
"1",0.0631390352221341,"DR1999DHS","Dominican Republic"
"2",0.162795098035684,"DR1999DHS","Dominican Republic"
"3",0.214827368371248,"DR1999DHS","Dominican Republic"
"4",0.203820137066588,"DR1999DHS","Dominican Republic"
"5",0.131983156448444,"DR1999DHS","Dominican Republic"
"6",0.129437883104278,"DR1999DHS","Dominican Republic"
"7",0.0939973217516245,"DR1999DHS","Dominican Republic"
"1",0.0810999969113286,"DR1996DHS","Dominican Republic"
"2",0.165854646721516,"DR1996DHS","Dominican Republic"
"3",0.198585118957701,"DR1996DHS","Dominican Republic"
"4",0.193450278982891,"DR1996DHS","Dominican Republic"
"5",0.150915452707413,"DR1996DHS","Dominican Republic"
"6",0.124989600369067,"DR1996DHS","Dominican Republic"
"7",0.0851049053500826,"DR1996DHS","Dominican Republic"
"1",0.0741041604597792,"DR1991DHS","Dominican Republic"
"2",0.169029766740183,"DR1991DHS","Dominican Republic"
"3",0.214623003093872,"DR1991DHS","Dominican Republic"
"4",0.203027058020668,"DR1991DHS","Dominican Republic"
"5",0.156820992004389,"DR1991DHS","Dominican Republic"
"6",0.103826098487883,"DR1991DHS","Dominican Republic"
"7",0.0785689211932251,"DR1991DHS","Dominican Republic"
"1",0.0792482747997339,"DR1986DHS","Dominican Republic"
"2",0.197330655895552,"DR1986DHS","Dominican Republic"
"3",0.202618674226073,"DR1986DHS","Dominican Republic"
"4",0.183806870970319,"DR1986DHS","Dominican Republic"
"5",0.145407427008288,"DR1986DHS","Dominican Republic"
