"CountryYear","Country","FullYear","StartYear","Name","API_ID","Alpha2","Alpha3","ISONum","WorldBankID","EverMarried","Survey","BR","Couples","PR","Strata","v013","Live_MIL","ci_l","ci_u"
"Benin 2017-18","Benin","2017-18",2017,"Benin","BJ2017DHS","BJ","BEN",204,"BJ",NA,"BJIR71FL","BJBR71FL","BJCR71FL","BJPR71FL","v022",1,0.332921205848628,0.294413667497,0.37379709310573
"Benin 2017-18","Benin","2017-18",2017,"Benin","BJ2017DHS","BJ","BEN",204,"BJ",NA,"BJIR71FL","BJBR71FL","BJCR71FL","BJPR71FL","v022",2,0.191697599321021,0.169529020883708,0.216011046618806
"Benin 2017-18","Benin","2017-18",2017,"Benin","BJ2017DHS","BJ","BEN",204,"BJ",NA,"BJIR71FL","BJBR71FL","BJCR71FL","BJPR71FL","v022",3,0.124900340616317,0.109963478132935,0.141543482843772
"Benin 2017-18","Benin","2017-18",2017,"Benin","BJ2017DHS","BJ","BEN",204,"BJ",NA,"BJIR71FL","BJBR71FL","BJCR71FL","BJPR71FL","v022",4,0.0957474034753802,0.0813892904041617,0.112328739002324
"Benin 2017-18","Benin","2017-18",2017,"Benin","BJ2017DHS","BJ","BEN",204,"BJ",NA,"BJIR71FL","BJBR71FL","BJCR71FL","BJPR71FL","v022",5,0.0622683717777273,0.0511251485288967,0.075646740795656
"Benin 2017-18","Benin","2017-18",2017,"Benin","BJ2017DHS","BJ","BEN",204,"BJ",NA,"BJIR71FL","BJBR71FL","BJCR71FL","BJPR71FL","v022",6,0.051133781807484,0.0378537670199527,0.0687398906744947
"Benin 2017-18","Benin","2017-18",2017,"Benin","BJ2017DHS","BJ","BEN",204,"BJ",NA,"BJIR71FL","BJBR71FL","BJCR71FL","BJPR71FL","v022",7,0.0204141424611673,0.0134229216659258,0.0309325166899934
"Benin 2011-12","Benin","2011-12",2011,"Benin","BJ2012DHS","BJ","BEN",204,"BJ",NA,"BJIR61FL","BJBR61FL","BJCR61FL","BJPR61FL","v024 v025",1,0.190860855932316,0.149967049619694,0.239760508069615
"Benin 2011-12","Benin","2011-12",2011,"Benin","BJ2012DHS","BJ","BEN",204,"BJ",NA,"BJIR61FL","BJBR61FL","BJCR61FL","BJPR61FL","v024 v025",2,0.10309453439979,0.0866099469368019,0.122296561634997
"Benin 2011-12","Benin","2011-12",2011,"Benin","BJ2012DHS","BJ","BEN",204,"BJ",NA,"BJIR61FL","BJBR61FL","BJCR61FL","BJPR61FL","v024 v025",3,0.0627636596137164,0.0526855054059681,0.0746178016941213
"Benin 2011-12","Benin","2011-12",2011,"Benin","BJ2012DHS","BJ","BEN",204,"BJ",NA,"BJIR61FL","BJBR61FL","BJCR61FL","BJPR61FL","v024 v025",4,0.0489014463060391,0.0398343072007021,0.0599036970344077
"Benin 2011-12","Benin","2011-12",2011,"Benin","BJ2012DHS","BJ","BEN",204,"BJ",NA,"BJIR61FL","BJBR61FL","BJCR61FL","BJPR61FL","v024 v025",5,0.0428495981523695,0.0336052333607085,0.0544935717633367
"Benin 2011-12","Benin","2011-12",2011,"Benin","BJ2012DHS","BJ","BEN",204,"BJ",NA,"BJIR61FL","BJBR61FL","BJCR61FL","BJPR61FL","v024 v025",6,0.0229286444856549,0.0158225339792814,0.0331188074988809
"Benin 2011-12","Benin","2011-12",2011,"Benin","BJ2012DHS","BJ","BEN",204,"BJ",NA,"BJIR61FL","BJBR61FL","BJCR61FL","BJPR61FL","v024 v025",7,0.0189520977044162,0.0120928305541908,0.0295855449420406
"Benin 2006","Benin","2006",2006,"Benin","BJ2006DHS","BJ","BEN",204,"BJ",NA,"BJIR51FL","","BJCR51FL","BJPR51FL","v022",1,0.200183857245322,0.166242645857066,0.239067753267768
"Benin 2006","Benin","2006",2006,"Benin","BJ2006DHS","BJ","BEN",204,"BJ",NA,"BJIR51FL","","BJCR51FL","BJPR51FL","v022",2,0.107367155202562,0.0926434625161991,0.124110789349958
"Benin 2006","Benin","2006",2006,"Benin","BJ2006DHS","BJ","BEN",204,"BJ",NA,"BJIR51FL","","BJCR51FL","BJPR51FL","v022",3,0.0749127066715788,0.0646574459501346,0.0866438700072855
"Benin 2006","Benin","2006",2006,"Benin","BJ2006DHS","BJ","BEN",204,"BJ",NA,"BJIR51FL","","BJCR51FL","BJPR51FL","v022",4,0.0539734622044845,0.045166492902313,0.0643819031937554
"Benin 2006","Benin","2006",2006,"Benin","BJ2006DHS","BJ","BEN",204,"BJ",NA,"BJIR51FL","","BJCR51FL","BJPR51FL","v022",5,0.0432151901447092,0.0348663173962163,0.0534525112690212
"Benin 2006","Benin","2006",2006,"Benin","BJ2006DHS","BJ","BEN",204,"BJ",NA,"BJIR51FL","","BJCR51FL","BJPR51FL","v022",6,0.0396476272578163,0.0299953399429309,0.05223867936539
"Benin 2006","Benin","2006",2006,"Benin","BJ2006DHS","BJ","BEN",204,"BJ",NA,"BJIR51FL","","BJCR51FL","BJPR51FL","v022",7,0.0273981317408986,0.0196137276514327,0.0381518240842221
"Benin 2001","Benin","2001",2001,"Benin","BJ2001DHS","BJ","BEN",204,"BJ",NA,"BJIR41FL","","BJCR41FL","BJPR41FL","v023",1,0.214272675678025,0.16667175037346,0.271046501331477
"Benin 2001","Benin","2001",2001,"Benin","BJ2001DHS","BJ","BEN",204,"BJ",NA,"BJIR41FL","","BJCR41FL","BJPR41FL","v023",2,0.122189664608604,0.100302969137611,0.148066194779786
"Benin 2001","Benin","2001",2001,"Benin","BJ2001DHS","BJ","BEN",204,"BJ",NA,"BJIR41FL","","BJCR41FL","BJPR41FL","v023",3,0.0895900479732851,0.0703771472422092,0.113408183986424
"Benin 2001","Benin","2001",2001,"Benin","BJ2001DHS","BJ","BEN",204,"BJ",NA,"BJIR41FL","","BJCR41FL","BJPR41FL","v023",4,0.067231539449705,0.0501248296008937,0.0896255985582646
"Benin 2001","Benin","2001",2001,"Benin","BJ2001DHS","BJ","BEN",204,"BJ",NA,"BJIR41FL","","BJCR41FL","BJPR41FL","v023",5,0.058083953844852,0.0429195115928514,0.0781687339238399
"Benin 2001","Benin","2001",2001,"Benin","BJ2001DHS","BJ","BEN",204,"BJ",NA,"BJIR41FL","","BJCR41FL","BJPR41FL","v023",6,0.0442509833397209,0.0290062668684964,0.066955330331487
"Benin 2001","Benin","2001",2001,"Benin","BJ2001DHS","BJ","BEN",204,"BJ",NA,"BJIR41FL","","BJCR41FL","BJPR41FL","v023",7,0.0189571558210961,0.00897700126910563,0.0395894772719611
"Benin 1996","Benin","1996",1996,"Benin","BJ1996DHS","BJ","BEN",204,"BJ",NA,"BJIR31FL","","BJCR31FL","BJPR31FL","v024 v025",1,0.289664692724602,0.233659363865874,0.352911950620389
"Benin 1996","Benin","1996",1996,"Benin","BJ1996DHS","BJ","BEN",204,"BJ",NA,"BJIR31FL","","BJCR31FL","BJPR31FL","v024 v025",2,0.202280953950973,0.171793105826024,0.236633518138727
"Benin 1996","Benin","1996",1996,"Benin","BJ1996DHS","BJ","BEN",204,"BJ",NA,"BJIR31FL","","BJCR31FL","BJPR31FL","v024 v025",3,0.139113829247195,0.113108825696466,0.169951972362109
"Benin 1996","Benin","1996",1996,"Benin","BJ1996DHS","BJ","BEN",204,"BJ",NA,"BJIR31FL","","BJCR31FL","BJPR31FL","v024 v025",4,0.108659827569258,0.0878868678786414,0.133623394440635
"Benin 1996","Benin","1996",1996,"Benin","BJ1996DHS","BJ","BEN",204,"BJ",NA,"BJIR31FL","","BJCR31FL","BJPR31FL","v024 v025",5,0.0882021729702836,0.0645892638026655,0.119346223524246
"Benin 1996","Benin","1996",1996,"Benin","BJ1996DHS","BJ","BEN",204,"BJ",NA,"BJIR31FL","","BJCR31FL","BJPR31FL","v024 v025",6,0.0735045716933692,0.0524666518916065,0.102069506371394
"Benin 1996","Benin","1996",1996,"Benin","BJ1996DHS","BJ","BEN",204,"BJ",NA,"BJIR31FL","","BJCR31FL","BJPR31FL","v024 v025",7,0.0396646237126812,0.0227994305434073,0.068135478640486
"Bolivia 2008","Bolivia","2008",2008,"Bolivia","BO2008DHS","BO","BOL",68,"BO",NA,"BOIR51FL","BOBR51FL","BOCR51FL","BOPR51FL","v022",1,0.126601152849741,0.0931666429185216,0.169787722859225
"Bolivia 2008","Bolivia","2008",2008,"Bolivia","BO2008DHS","BO","BOL",68,"BO",NA,"BOIR51FL","BOBR51FL","BOCR51FL","BOPR51FL","v022",2,0.0949958767487251,0.0776153407060654,0.115779926152097
"Bolivia 2008","Bolivia","2008",2008,"Bolivia","BO2008DHS","BO","BOL",68,"BO",NA,"BOIR51FL","BOBR51FL","BOCR51FL","BOPR51FL","v022",3,0.0609631640965396,0.0484992730547532,0.0763730660102505
"Bolivia 2008","Bolivia","2008",2008,"Bolivia","BO2008DHS","BO","BOL",68,"BO",NA,"BOIR51FL","BOBR51FL","BOCR51FL","BOPR51FL","v022",4,0.0313626512379271,0.0231662118370011,0.042333395968166
"Bolivia 2008","Bolivia","2008",2008,"Bolivia","BO2008DHS","BO","BOL",68,"BO",NA,"BOIR51FL","BOBR51FL","BOCR51FL","BOPR51FL","v022",5,0.0229836600533303,0.0162509728680007,0.0324137561685804
"Bolivia 2008","Bolivia","2008",2008,"Bolivia","BO2008DHS","BO","BOL",68,"BO",NA,"BOIR51FL","BOBR51FL","BOCR51FL","BOPR51FL","v022",6,0.0159165592267672,0.0101059352009465,0.0249838044540733
"Bolivia 2008","Bolivia","2008",2008,"Bolivia","BO2008DHS","BO","BOL",68,"BO",NA,"BOIR51FL","BOBR51FL","BOCR51FL","BOPR51FL","v022",7,0.0184331424223904,0.0114492561696337,0.0295497595794048
"Bolivia 1998","Bolivia","1998",1998,"Bolivia","BO1998DHS","BO","BOL",68,"BO",NA,"BOIR3BFL","","BOCR3BFL","BOPR3BFL","v022",1,0.175515532175574,0.131070149643101,0.231025129569144
"Bolivia 1998","Bolivia","1998",1998,"Bolivia","BO1998DHS","BO","BOL",68,"BO",NA,"BOIR3BFL","","BOCR3BFL","BOPR3BFL","v022",2,0.0843644867113249,0.0672296011197845,0.105373207762753
"Bolivia 1998","Bolivia","1998",1998,"Bolivia","BO1998DHS","BO","BOL",68,"BO",NA,"BOIR3BFL","","BOCR3BFL","BOPR3BFL","v022",3,0.0531390126645766,0.0412925442328988,0.0681425613861121
"Bolivia 1998","Bolivia","1998",1998,"Bolivia","BO1998DHS","BO","BOL",68,"BO",NA,"BOIR3BFL","","BOCR3BFL","BOPR3BFL","v022",4,0.03313415560251,0.0236579692234441,0.0462263111921853
"Bolivia 1998","Bolivia","1998",1998,"Bolivia","BO1998DHS","BO","BOL",68,"BO",NA,"BOIR3BFL","","BOCR3BFL","BOPR3BFL","v022",5,0.0205248033713006,0.012931975280897,0.0324291899552881
"Bolivia 1998","Bolivia","1998",1998,"Bolivia","BO1998DHS","BO","BOL",68,"BO",NA,"BOIR3BFL","","BOCR3BFL","BOPR3BFL","v022",6,0.0206439114416442,0.012175419714891,0.0347951027696307
"Bolivia 1998","Bolivia","1998",1998,"Bolivia","BO1998DHS","BO","BOL",68,"BO",NA,"BOIR3BFL","","BOCR3BFL","BOPR3BFL","v022",7,0.0123400542529814,0.00617850490038204,0.0244947965078258
"Bolivia 1994","Bolivia","1994",1994,"Bolivia","BO1994DHS","BO","BOL",68,"BO",NA,"BOIR31FL","","","BOPR31FL","v023 v025",1,0.143230233859542,0.101069522144726,0.199083134035605
"Bolivia 1994","Bolivia","1994",1994,"Bolivia","BO1994DHS","BO","BOL",68,"BO",NA,"BOIR31FL","","","BOPR31FL","v023 v025",2,0.0956510627384548,0.0749991272235859,0.121244371588723
"Bolivia 1994","Bolivia","1994",1994,"Bolivia","BO1994DHS","BO","BOL",68,"BO",NA,"BOIR31FL","","","BOPR31FL","v023 v025",3,0.0540839585937331,0.0404668587444882,0.0719396724509027
"Bolivia 1994","Bolivia","1994",1994,"Bolivia","BO1994DHS","BO","BOL",68,"BO",NA,"BOIR31FL","","","BOPR31FL","v023 v025",4,0.0243482575494019,0.0158955508257173,0.0371262500337135
"Bolivia 1994","Bolivia","1994",1994,"Bolivia","BO1994DHS","BO","BOL",68,"BO",NA,"BOIR31FL","","","BOPR31FL","v023 v025",5,0.0236088134451763,0.0146848711089087,0.0377480424789216
"Bolivia 1994","Bolivia","1994",1994,"Bolivia","BO1994DHS","BO","BOL",68,"BO",NA,"BOIR31FL","","","BOPR31FL","v023 v025",6,0.0242892968806723,0.0146349991520068,0.040053388145288
"Bolivia 1994","Bolivia","1994",1994,"Bolivia","BO1994DHS","BO","BOL",68,"BO",NA,"BOIR31FL","","","BOPR31FL","v023 v025",7,0.00955246012105462,0.00347542865392,0.0259785942489036
"Brazil 1996","Brazil","1996",1996,"Brazil","BR1996DHS","BR","BRA",76,"BR",NA,"BRIR31FL","BRBR31FL","BRCR31FL","BRPR31FL","v023 v025",1,0.016966698516896,0.00681841965410558,0.0415868401060797
"Brazil 1996","Brazil","1996",1996,"Brazil","BR1996DHS","BR","BRA",76,"BR",NA,"BRIR31FL","BRBR31FL","BRCR31FL","BRPR31FL","v023 v025",2,0.0152810192189126,0.00799086860657106,0.0290274352271771
"Brazil 1996","Brazil","1996",1996,"Brazil","BR1996DHS","BR","BRA",76,"BR",NA,"BRIR31FL","BRBR31FL","BRCR31FL","BRPR31FL","v023 v025",3,0.0113518572461217,0.00646222082570904,0.019867253038538
"Brazil 1996","Brazil","1996",1996,"Brazil","BR1996DHS","BR","BRA",76,"BR",NA,"BRIR31FL","BRBR31FL","BRCR31FL","BRPR31FL","v023 v025",4,0.0149205610344545,0.00927728134659074,0.0239137340526247
"Brazil 1996","Brazil","1996",1996,"Brazil","BR1996DHS","BR","BRA",76,"BR",NA,"BRIR31FL","BRBR31FL","BRCR31FL","BRPR31FL","v023 v025",5,0.0111676406278977,0.00617236892285267,0.0201237059068155
"Brazil 1996","Brazil","1996",1996,"Brazil","BR1996DHS","BR","BRA",76,"BR",NA,"BRIR31FL","BRBR31FL","BRCR31FL","BRPR31FL","v023 v025",6,0.0143995398582835,0.0083416922867745,0.0247468921539288
"Brazil 1996","Brazil","1996",1996,"Brazil","BR1996DHS","BR","BRA",76,"BR",NA,"BRIR31FL","BRBR31FL","BRCR31FL","BRPR31FL","v023 v025",7,0.00729454907647501,0.00322626691742922,0.0164084354696306
"Brazil 1991","Brazil","1991",1991,"Brazil","BR1991DHS","BR","BRA",76,"BR",NA,"BRIR21FL","","","BRPR21FL","v023 v025",1,0.197607980222791,0.142981865487841,0.266611512137916
"Brazil 1991","Brazil","1991",1991,"Brazil","BR1991DHS","BR","BRA",76,"BR",NA,"BRIR21FL","","","BRPR21FL","v023 v025",2,0.0659664973893092,0.0452829447832823,0.0951558997842648
"Brazil 1991","Brazil","1991",1991,"Brazil","BR1991DHS","BR","BRA",76,"BR",NA,"BRIR21FL","","","BRPR21FL","v023 v025",3,0.0425603168327441,0.0282376220523442,0.0636717716064218
"Brazil 1991","Brazil","1991",1991,"Brazil","BR1991DHS","BR","BRA",76,"BR",NA,"BRIR21FL","","","BRPR21FL","v023 v025",4,0.0350408184206112,0.0193435584055161,0.0626624171553836
"Brazil 1991","Brazil","1991",1991,"Brazil","BR1991DHS","BR","BRA",76,"BR",NA,"BRIR21FL","","","BRPR21FL","v023 v025",5,0.0182949571189397,0.00877609702637114,0.037745154296102
"Brazil 1991","Brazil","1991",1991,"Brazil","BR1991DHS","BR","BRA",76,"BR",NA,"BRIR21FL","","","BRPR21FL","v023 v025",6,0.0169619188289486,0.00875619200897061,0.0326045731041488
"Brazil 1991","Brazil","1991",1991,"Brazil","BR1991DHS","BR","BRA",76,"BR",NA,"BRIR21FL","","","BRPR21FL","v023 v025",7,0.0124974912499017,0.00443752160835666,0.0346869014211481
"Burkina Faso 2010","Burkina Faso","2010",2010,"Burkina Faso","BF2010DHS","BF","BFA",854,"BF",NA,"BFIR62FL","BFBR62FL","BFCR62FL","BFPR62FL","v022",1,0.105331572932762,0.0841226838119143,0.131122088092375
"Burkina Faso 2010","Burkina Faso","2010",2010,"Burkina Faso","BF2010DHS","BF","BFA",854,"BF",NA,"BFIR62FL","BFBR62FL","BFCR62FL","BFPR62FL","v022",2,0.112662706616417,0.0989604350494958,0.127992719907573
"Burkina Faso 2010","Burkina Faso","2010",2010,"Burkina Faso","BF2010DHS","BF","BFA",854,"BF",NA,"BFIR62FL","BFBR62FL","BFCR62FL","BFPR62FL","v022",3,0.114113550726117,0.0990572843901917,0.131125231204064
"Burkina Faso 2010","Burkina Faso","2010",2010,"Burkina Faso","BF2010DHS","BF","BFA",854,"BF",NA,"BFIR62FL","BFBR62FL","BFCR62FL","BFPR62FL","v022",4,0.0877004211611182,0.0751977426048832,0.102052454494491
"Burkina Faso 2010","Burkina Faso","2010",2010,"Burkina Faso","BF2010DHS","BF","BFA",854,"BF",NA,"BFIR62FL","BFBR62FL","BFCR62FL","BFPR62FL","v022",5,0.0736687053157924,0.06190033449563,0.0874658486673227
"Burkina Faso 2010","Burkina Faso","2010",2010,"Burkina Faso","BF2010DHS","BF","BFA",854,"BF",NA,"BFIR62FL","BFBR62FL","BFCR62FL","BFPR62FL","v022",6,0.0667332338596554,0.0534675000931074,0.0830016886378454
"Burkina Faso 2010","Burkina Faso","2010",2010,"Burkina Faso","BF2010DHS","BF","BFA",854,"BF",NA,"BFIR62FL","BFBR62FL","BFCR62FL","BFPR62FL","v022",7,0.0434379058565041,0.0324416350788638,0.0579382323936614
"Burkina Faso 2003","Burkina Faso","2003",2003,"Burkina Faso","BF2003DHS","BF","BFA",854,"BF",NA,"BFIR43FL","","BFCR41FL","BFPR44FL","v023 v025",1,0.183877573058467,0.141870752017688,0.234917348030196
"Burkina Faso 2003","Burkina Faso","2003",2003,"Burkina Faso","BF2003DHS","BF","BFA",854,"BF",NA,"BFIR43FL","","BFCR41FL","BFPR44FL","v023 v025",2,0.190080673285991,0.165699852062477,0.217115290178612
"Burkina Faso 2003","Burkina Faso","2003",2003,"Burkina Faso","BF2003DHS","BF","BFA",854,"BF",NA,"BFIR43FL","","BFCR41FL","BFPR44FL","v023 v025",3,0.179723401430569,0.154337257336504,0.208256870341827
"Burkina Faso 2003","Burkina Faso","2003",2003,"Burkina Faso","BF2003DHS","BF","BFA",854,"BF",NA,"BFIR43FL","","BFCR41FL","BFPR44FL","v023 v025",4,0.133535320018785,0.111488635947902,0.159160737346052
"Burkina Faso 2003","Burkina Faso","2003",2003,"Burkina Faso","BF2003DHS","BF","BFA",854,"BF",NA,"BFIR43FL","","BFCR41FL","BFPR44FL","v023 v025",5,0.0998382564081665,0.0809106098054689,0.122603049175928
"Burkina Faso 2003","Burkina Faso","2003",2003,"Burkina Faso","BF2003DHS","BF","BFA",854,"BF",NA,"BFIR43FL","","BFCR41FL","BFPR44FL","v023 v025",6,0.0770471444958712,0.0601230062298682,0.0982373491239579
"Burkina Faso 2003","Burkina Faso","2003",2003,"Burkina Faso","BF2003DHS","BF","BFA",854,"BF",NA,"BFIR43FL","","BFCR41FL","BFPR44FL","v023 v025",7,0.0639593906709253,0.0446114766789781,0.090900085536577
"Burkina Faso 1998-99","Burkina Faso","1998-99",1998,"Burkina Faso","BF1999DHS","BF","BFA",854,"BF",NA,"BFIR31FL","","BFCR31FL","BFPR31FL","v023",1,0.187025692955458,0.152262092640294,0.227595434230927
"Burkina Faso 1998-99","Burkina Faso","1998-99",1998,"Burkina Faso","BF1999DHS","BF","BFA",854,"BF",NA,"BFIR31FL","","BFCR31FL","BFPR31FL","v023",2,0.19228063764342,0.164637193588896,0.22332471390682
"Burkina Faso 1998-99","Burkina Faso","1998-99",1998,"Burkina Faso","BF1999DHS","BF","BFA",854,"BF",NA,"BFIR31FL","","BFCR31FL","BFPR31FL","v023",3,0.163417740658662,0.140108215777286,0.189749488286417
"Burkina Faso 1998-99","Burkina Faso","1998-99",1998,"Burkina Faso","BF1999DHS","BF","BFA",854,"BF",NA,"BFIR31FL","","BFCR31FL","BFPR31FL","v023",4,0.122898663202637,0.0993380854836139,0.151109703735697
"Burkina Faso 1998-99","Burkina Faso","1998-99",1998,"Burkina Faso","BF1999DHS","BF","BFA",854,"BF",NA,"BFIR31FL","","BFCR31FL","BFPR31FL","v023",5,0.109812962248238,0.0874747716956325,0.136999175857216
"Burkina Faso 1998-99","Burkina Faso","1998-99",1998,"Burkina Faso","BF1999DHS","BF","BFA",854,"BF",NA,"BFIR31FL","","BFCR31FL","BFPR31FL","v023",6,0.0967997264425979,0.0727310424343045,0.127736175548752
"Burkina Faso 1998-99","Burkina Faso","1998-99",1998,"Burkina Faso","BF1999DHS","BF","BFA",854,"BF",NA,"BFIR31FL","","BFCR31FL","BFPR31FL","v023",7,0.0731762379289472,0.0462454432009013,0.113916856338576
"Burkina Faso 1993","Burkina Faso","1993",1993,"Burkina Faso","BF1993DHS","BF","BFA",854,"BF",NA,"BFIR21FL","","BFCR21FL","BFPR21FL","v101 v102",1,0.200348207288102,0.161277128957278,0.246107229736382
"Burkina Faso 1993","Burkina Faso","1993",1993,"Burkina Faso","BF1993DHS","BF","BFA",854,"BF",NA,"BFIR21FL","","BFCR21FL","BFPR21FL","v101 v102",2,0.173878393524542,0.146106771337515,0.205657405716822
"Burkina Faso 1993","Burkina Faso","1993",1993,"Burkina Faso","BF1993DHS","BF","BFA",854,"BF",NA,"BFIR21FL","","BFCR21FL","BFPR21FL","v101 v102",3,0.156140738801568,0.130677072681618,0.185507420425644
"Burkina Faso 1993","Burkina Faso","1993",1993,"Burkina Faso","BF1993DHS","BF","BFA",854,"BF",NA,"BFIR21FL","","BFCR21FL","BFPR21FL","v101 v102",4,0.132450600785323,0.103534195198961,0.167930299439405
"Burkina Faso 1993","Burkina Faso","1993",1993,"Burkina Faso","BF1993DHS","BF","BFA",854,"BF",NA,"BFIR21FL","","BFCR21FL","BFPR21FL","v101 v102",5,0.119032914283695,0.0933837469669087,0.150557077037216
"Burkina Faso 1993","Burkina Faso","1993",1993,"Burkina Faso","BF1993DHS","BF","BFA",854,"BF",NA,"BFIR21FL","","BFCR21FL","BFPR21FL","v101 v102",6,0.0873581883183843,0.0639792859405134,0.118201248796141
"Burkina Faso 1993","Burkina Faso","1993",1993,"Burkina Faso","BF1993DHS","BF","BFA",854,"BF",NA,"BFIR21FL","","BFCR21FL","BFPR21FL","v101 v102",7,0.0424656697551342,0.0253325221068478,0.0703501002167725
"Burundi 2016-17","Burundi","2016-17",2016,"Burundi","BU2016DHS","BI","BDI",108,"BI",NA,"BUIR70FL","BUBR70FL","BUCR71FL","BUPR71FL","v022",1,0.0388220335480369,0.020051998624251,0.0738382120153138
"Burundi 2016-17","Burundi","2016-17",2016,"Burundi","BU2016DHS","BI","BDI",108,"BI",NA,"BUIR70FL","BUBR70FL","BUCR71FL","BUPR71FL","v022",2,0.0166190711064202,0.0110402222866173,0.0249459154318453
"Burundi 2016-17","Burundi","2016-17",2016,"Burundi","BU2016DHS","BI","BDI",108,"BI",NA,"BUIR70FL","BUBR70FL","BUCR71FL","BUPR71FL","v022",3,0.0145980601755902,0.010199751066416,0.0208530382641279
"Burundi 2016-17","Burundi","2016-17",2016,"Burundi","BU2016DHS","BI","BDI",108,"BI",NA,"BUIR70FL","BUBR70FL","BUCR71FL","BUPR71FL","v022",4,0.00944200706060396,0.00561845671337752,0.0158261997652654
"Burundi 2016-17","Burundi","2016-17",2016,"Burundi","BU2016DHS","BI","BDI",108,"BI",NA,"BUIR70FL","BUBR70FL","BUCR71FL","BUPR71FL","v022",5,0.0127663345141936,0.00775133344000331,0.0209574386315172
"Burundi 2016-17","Burundi","2016-17",2016,"Burundi","BU2016DHS","BI","BDI",108,"BI",NA,"BUIR70FL","BUBR70FL","BUCR71FL","BUPR71FL","v022",6,0.00889322251316847,0.00470399321223562,0.0167504605518122
"Burundi 2016-17","Burundi","2016-17",2016,"Burundi","BU2016DHS","BI","BDI",108,"BI",NA,"BUIR70FL","BUBR70FL","BUCR71FL","BUPR71FL","v022",7,0.0105848135109972,0.00525870748844295,0.021190374925408
"Burundi 2010","Burundi","2010",2010,"Burundi","BU2010DHS","BI","BDI",108,"BI",NA,"BUIR61FL","","BUCR61FL","BUPR61FL","v022",1,0.0407649496153356,0.0181943044072261,0.088802715862808
"Burundi 2010","Burundi","2010",2010,"Burundi","BU2010DHS","BI","BDI",108,"BI",NA,"BUIR61FL","","BUCR61FL","BUPR61FL","v022",2,0.0118130545244071,0.00635463933559501,0.0218569258543443
"Burundi 2010","Burundi","2010",2010,"Burundi","BU2010DHS","BI","BDI",108,"BI",NA,"BUIR61FL","","BUCR61FL","BUPR61FL","v022",3,0.0165702073739904,0.0104715132796344,0.0261270468090163
"Burundi 2010","Burundi","2010",2010,"Burundi","BU2010DHS","BI","BDI",108,"BI",NA,"BUIR61FL","","BUCR61FL","BUPR61FL","v022",4,0.0134774259790092,0.00725666639148898,0.0248971761169032
"Burundi 2010","Burundi","2010",2010,"Burundi","BU2010DHS","BI","BDI",108,"BI",NA,"BUIR61FL","","BUCR61FL","BUPR61FL","v022",5,0.00922680678311275,0.0039334061035263,0.0214901354619074
"Burundi 2010","Burundi","2010",2010,"Burundi","BU2010DHS","BI","BDI",108,"BI",NA,"BUIR61FL","","BUCR61FL","BUPR61FL","v022",6,0.0101028736434616,0.00409685387375739,0.0246954307059607
"Burundi 2010","Burundi","2010",2010,"Burundi","BU2010DHS","BI","BDI",108,"BI",NA,"BUIR61FL","","BUCR61FL","BUPR61FL","v022",7,0.00103868491906081,0.000144547403955011,0.00742269431405495
"Cambodia 2014","Cambodia","2014",2014,"Cambodia","KH2014DHS","KH","KHM",116,"KH",NA,"KHIR73FL","KHBR73FL","KHCR73FL","KHPR73FL","v022",1,0.182001058597305,0.14631367966206,0.224107859313005
"Cambodia 2014","Cambodia","2014",2014,"Cambodia","KH2014DHS","KH","KHM",116,"KH",NA,"KHIR73FL","KHBR73FL","KHCR73FL","KHPR73FL","v022",2,0.139473997061875,0.120805901816025,0.160500240172942
"Cambodia 2014","Cambodia","2014",2014,"Cambodia","KH2014DHS","KH","KHM",116,"KH",NA,"KHIR73FL","KHBR73FL","KHCR73FL","KHPR73FL","v022",3,0.0943435685885352,0.0798875784623457,0.111099575221293
